Entity,Code,Day,Daily hospital occupancy
United Kingdom,GBR,2020-11-03,13750
United Kingdom,GBR,2020-11-04,13818
United Kingdom,GBR,2020-11-05,13797
United Kingdom,GBR,2020-11-06,13959
United Kingdom,GBR,2020-11-07,14315
United Kingdom,GBR,2020-11-08,14547
United Kingdom,GBR,2020-11-09,15142
United Kingdom,GBR,2020-11-10,14965
United Kingdom,GBR,2020-11-11,15667
United Kingdom,GBR,2020-11-12,15880
United Kingdom,GBR,2020-11-13,16237
United Kingdom,GBR,2020-11-14,16300
United Kingdom,GBR,2020-11-15,16865
United Kingdom,GBR,2020-11-16,17314
United Kingdom,GBR,2020-11-17,17440
United Kingdom,GBR,2020-11-18,17487
United Kingdom,GBR,2020-11-19,17460
United Kingdom,GBR,2020-11-20,17185
United Kingdom,GBR,2020-11-21,17064
United Kingdom,GBR,2020-11-22,17265
United Kingdom,GBR,2020-11-23,17682
United Kingdom,GBR,2020-11-24,17425
United Kingdom,GBR,2020-11-25,17133
United Kingdom,GBR,2020-11-26,16763
United Kingdom,GBR,2020-11-27,16572
United Kingdom,GBR,2020-11-28,15986
United Kingdom,GBR,2020-11-29,16314
United Kingdom,GBR,2020-11-30,16566
United Kingdom,GBR,2020-12-01,16313
United Kingdom,GBR,2020-12-02,15978
United Kingdom,GBR,2020-12-03,15659
United Kingdom,GBR,2020-12-04,15728
United Kingdom,GBR,2020-12-05,15689
United Kingdom,GBR,2020-12-06,15961
United Kingdom,GBR,2020-12-07,16416
United Kingdom,GBR,2020-12-08,16478
United Kingdom,GBR,2020-12-09,16332
United Kingdom,GBR,2020-12-10,16724
United Kingdom,GBR,2020-12-11,16886
United Kingdom,GBR,2020-12-12,16910
United Kingdom,GBR,2020-12-13,17539
United Kingdom,GBR,2020-12-14,18247
United Kingdom,GBR,2020-12-15,18217
United Kingdom,GBR,2020-12-16,18672
United Kingdom,GBR,2020-12-17,18971
United Kingdom,GBR,2020-12-18,19118
United Kingdom,GBR,2020-12-19,19464
United Kingdom,GBR,2020-12-20,20005
United Kingdom,GBR,2020-12-21,21134
United Kingdom,GBR,2020-12-22,21489
United Kingdom,GBR,2020-12-23,21223
United Kingdom,GBR,2020-12-24,21578
United Kingdom,GBR,2020-12-25,20919
United Kingdom,GBR,2020-12-26,21731
United Kingdom,GBR,2020-12-27,22765
United Kingdom,GBR,2020-12-28,24050
United Kingdom,GBR,2020-12-29,25550
United Kingdom,GBR,2020-12-30,26552
United Kingdom,GBR,2020-12-31,26579
United Kingdom,GBR,2021-01-01,26391
United Kingdom,GBR,2021-01-02,27563
United Kingdom,GBR,2021-01-03,29035
United Kingdom,GBR,2021-01-04,30777
United Kingdom,GBR,2021-01-05,30688
United Kingdom,GBR,2021-01-06,31948
United Kingdom,GBR,2021-01-07,32585
United Kingdom,GBR,2021-01-08,33780
United Kingdom,GBR,2021-01-09,34034
United Kingdom,GBR,2021-01-10,35393
United Kingdom,GBR,2021-01-11,36753
United Kingdom,GBR,2021-01-12,36983
United Kingdom,GBR,2021-01-13,37489
United Kingdom,GBR,2021-01-14,37694
United Kingdom,GBR,2021-01-15,38135
United Kingdom,GBR,2021-01-16,37717
United Kingdom,GBR,2021-01-17,38171
United Kingdom,GBR,2021-01-18,39256
United Kingdom,GBR,2021-01-19,38848
United Kingdom,GBR,2021-01-20,38741
United Kingdom,GBR,2021-01-21,38061
United Kingdom,GBR,2021-01-22,38260
United Kingdom,GBR,2021-01-23,37400
United Kingdom,GBR,2021-01-24,37732
United Kingdom,GBR,2021-01-25,37758
United Kingdom,GBR,2021-01-26,37103
United Kingdom,GBR,2021-01-27,35515
United Kingdom,GBR,2021-01-28,34911
United Kingdom,GBR,2021-01-29,33849
United Kingdom,GBR,2021-01-30,33017
United Kingdom,GBR,2021-01-31,32587
United Kingdom,GBR,2021-02-01,32961
United Kingdom,GBR,2021-02-02,31767
United Kingdom,GBR,2021-02-03,30605
United Kingdom,GBR,2021-02-04,29414
United Kingdom,GBR,2021-02-05,28384
United Kingdom,GBR,2021-02-06,26915
United Kingdom,GBR,2021-02-07,26801
United Kingdom,GBR,2021-02-08,26745
United Kingdom,GBR,2021-02-09,25690
United Kingdom,GBR,2021-02-10,24418
United Kingdom,GBR,2021-02-11,23412
United Kingdom,GBR,2021-02-12,22325
United Kingdom,GBR,2021-02-13,20971
United Kingdom,GBR,2021-02-14,21055
United Kingdom,GBR,2021-02-15,20995
United Kingdom,GBR,2021-02-16,20216
United Kingdom,GBR,2021-02-17,19450
United Kingdom,GBR,2021-02-18,18523
United Kingdom,GBR,2021-02-19,17861
United Kingdom,GBR,2021-02-20,17043
United Kingdom,GBR,2021-02-21,16858
United Kingdom,GBR,2021-02-22,16856
United Kingdom,GBR,2021-02-23,16116
United Kingdom,GBR,2021-02-24,15535
United Kingdom,GBR,2021-02-25,14850
United Kingdom,GBR,2021-02-26,14078
United Kingdom,GBR,2021-02-27,13270
United Kingdom,GBR,2021-02-28,12789
United Kingdom,GBR,2021-03-01,12895
United Kingdom,GBR,2021-03-02,12140
United Kingdom,GBR,2021-03-03,11524
United Kingdom,GBR,2021-03-04,10934
United Kingdom,GBR,2021-03-05,10313
United Kingdom,GBR,2021-03-06,9712
United Kingdom,GBR,2021-03-07,9460
United Kingdom,GBR,2021-03-08,9475
United Kingdom,GBR,2021-03-09,9010
United Kingdom,GBR,2021-03-10,8437
United Kingdom,GBR,2021-03-11,8068
United Kingdom,GBR,2021-03-12,7730
United Kingdom,GBR,2021-03-13,7386
United Kingdom,GBR,2021-03-14,7318
United Kingdom,GBR,2021-03-15,7209
United Kingdom,GBR,2021-03-16,6848
United Kingdom,GBR,2021-03-17,6586
United Kingdom,GBR,2021-03-18,6151
United Kingdom,GBR,2021-03-19,5881
United Kingdom,GBR,2021-03-20,5568
United Kingdom,GBR,2021-03-21,5449
United Kingdom,GBR,2021-03-22,5432
United Kingdom,GBR,2021-03-23,5151
United Kingdom,GBR,2021-03-24,4881
United Kingdom,GBR,2021-03-25,4584
United Kingdom,GBR,2021-03-26,4486
United Kingdom,GBR,2021-03-27,4437
United Kingdom,GBR,2021-03-28,4186
United Kingdom,GBR,2021-03-29,4198
United Kingdom,GBR,2021-03-30,3977
United Kingdom,GBR,2021-03-31,3743
United Kingdom,GBR,2021-04-01,3558
United Kingdom,GBR,2021-04-02,3377
United Kingdom,GBR,2021-04-03,3245
United Kingdom,GBR,2021-04-04,3230
United Kingdom,GBR,2021-04-05,3256
United Kingdom,GBR,2021-04-06,3144
United Kingdom,GBR,2021-04-07,3020
United Kingdom,GBR,2021-04-08,2873
United Kingdom,GBR,2021-04-09,2794
United Kingdom,GBR,2021-04-10,2652
United Kingdom,GBR,2021-04-11,2551
United Kingdom,GBR,2021-04-12,2494
United Kingdom,GBR,2021-04-13,2410
United Kingdom,GBR,2021-04-14,2296
United Kingdom,GBR,2021-04-15,2196
United Kingdom,GBR,2021-04-16,2141
United Kingdom,GBR,2021-04-17,2036
United Kingdom,GBR,2021-04-18,1984
United Kingdom,GBR,2021-04-19,2008
United Kingdom,GBR,2021-04-20,1927
United Kingdom,GBR,2021-04-21,1894
United Kingdom,GBR,2021-04-22,1792
United Kingdom,GBR,2021-04-23,1750
United Kingdom,GBR,2021-04-24,1674
United Kingdom,GBR,2021-04-25,1627
United Kingdom,GBR,2021-04-26,1650
United Kingdom,GBR,2021-04-27,1573
United Kingdom,GBR,2021-04-28,1516
United Kingdom,GBR,2021-04-29,1465
United Kingdom,GBR,2021-04-30,1367
United Kingdom,GBR,2021-05-01,1288
United Kingdom,GBR,2021-05-02,1286
United Kingdom,GBR,2021-05-03,1304
United Kingdom,GBR,2021-05-04,1297
United Kingdom,GBR,2021-05-05,1241
United Kingdom,GBR,2021-05-06,1161
United Kingdom,GBR,2021-05-07,1159
United Kingdom,GBR,2021-05-08,1139
United Kingdom,GBR,2021-05-09,1120
United Kingdom,GBR,2021-05-10,1131
United Kingdom,GBR,2021-05-11,1108
United Kingdom,GBR,2021-05-12,1071
United Kingdom,GBR,2021-05-13,1004
United Kingdom,GBR,2021-05-14,980
United Kingdom,GBR,2021-05-15,970
United Kingdom,GBR,2021-05-16,945
United Kingdom,GBR,2021-05-17,947
United Kingdom,GBR,2021-05-18,902
United Kingdom,GBR,2021-05-19,921
United Kingdom,GBR,2021-05-20,915
United Kingdom,GBR,2021-05-21,925
United Kingdom,GBR,2021-05-22,890
United Kingdom,GBR,2021-05-23,927
United Kingdom,GBR,2021-05-24,963
United Kingdom,GBR,2021-05-25,924
United Kingdom,GBR,2021-05-26,898
United Kingdom,GBR,2021-05-27,875
United Kingdom,GBR,2021-05-28,889
United Kingdom,GBR,2021-05-29,890
United Kingdom,GBR,2021-05-30,910
United Kingdom,GBR,2021-05-31,932
United Kingdom,GBR,2021-06-01,933
United Kingdom,GBR,2021-06-02,964
United Kingdom,GBR,2021-06-03,941
United Kingdom,GBR,2021-06-04,968
United Kingdom,GBR,2021-06-05,941
United Kingdom,GBR,2021-06-06,967
United Kingdom,GBR,2021-06-07,1038
United Kingdom,GBR,2021-06-08,1060
United Kingdom,GBR,2021-06-09,1067
United Kingdom,GBR,2021-06-10,1098
United Kingdom,GBR,2021-06-11,1080
United Kingdom,GBR,2021-06-12,1109
United Kingdom,GBR,2021-06-13,1144
United Kingdom,GBR,2021-06-14,1185
United Kingdom,GBR,2021-06-15,1236
United Kingdom,GBR,2021-06-16,1261
United Kingdom,GBR,2021-06-17,1326
United Kingdom,GBR,2021-06-18,1368
United Kingdom,GBR,2021-06-19,1353
United Kingdom,GBR,2021-06-20,1388
United Kingdom,GBR,2021-06-21,1522
United Kingdom,GBR,2021-06-22,1546
United Kingdom,GBR,2021-06-23,1500
United Kingdom,GBR,2021-06-24,1521
United Kingdom,GBR,2021-06-25,1542
United Kingdom,GBR,2021-06-26,1549
United Kingdom,GBR,2021-06-27,1610
United Kingdom,GBR,2021-06-28,1748
United Kingdom,GBR,2021-06-29,1752
United Kingdom,GBR,2021-06-30,1831
United Kingdom,GBR,2021-07-01,1941
United Kingdom,GBR,2021-07-02,2018
United Kingdom,GBR,2021-07-03,2062
United Kingdom,GBR,2021-07-04,2182
United Kingdom,GBR,2021-07-05,2368
United Kingdom,GBR,2021-07-06,2490
United Kingdom,GBR,2021-07-07,2685
United Kingdom,GBR,2021-07-08,2772
United Kingdom,GBR,2021-07-09,2943
United Kingdom,GBR,2021-07-10,3040
United Kingdom,GBR,2021-07-11,3186
United Kingdom,GBR,2021-07-12,3462
United Kingdom,GBR,2021-07-13,3677
United Kingdom,GBR,2021-07-14,3861
United Kingdom,GBR,2021-07-15,4042
United Kingdom,GBR,2021-07-16,4155
United Kingdom,GBR,2021-07-17,4235
United Kingdom,GBR,2021-07-18,4351
United Kingdom,GBR,2021-07-19,4655
United Kingdom,GBR,2021-07-20,4748
United Kingdom,GBR,2021-07-21,4936
United Kingdom,GBR,2021-07-22,5107
United Kingdom,GBR,2021-07-23,5317
United Kingdom,GBR,2021-07-24,5384
United Kingdom,GBR,2021-07-25,5653
United Kingdom,GBR,2021-07-26,6010
United Kingdom,GBR,2021-07-27,6105
United Kingdom,GBR,2021-07-28,6114
United Kingdom,GBR,2021-07-29,5994
United Kingdom,GBR,2021-07-30,6027
United Kingdom,GBR,2021-07-31,5966
United Kingdom,GBR,2021-08-01,5990
United Kingdom,GBR,2021-08-02,6223
United Kingdom,GBR,2021-08-03,6014
United Kingdom,GBR,2021-08-04,5800
United Kingdom,GBR,2021-08-05,5763
United Kingdom,GBR,2021-08-06,5761
United Kingdom,GBR,2021-08-07,5712
United Kingdom,GBR,2021-08-08,5865
United Kingdom,GBR,2021-08-09,6026
United Kingdom,GBR,2021-08-10,6028
United Kingdom,GBR,2021-08-11,6013
United Kingdom,GBR,2021-08-12,5968
United Kingdom,GBR,2021-08-13,5996
United Kingdom,GBR,2021-08-14,5893
United Kingdom,GBR,2021-08-15,6054
United Kingdom,GBR,2021-08-16,6391
United Kingdom,GBR,2021-08-17,6415
United Kingdom,GBR,2021-08-18,6474
United Kingdom,GBR,2021-08-19,6518
United Kingdom,GBR,2021-08-20,6530
United Kingdom,GBR,2021-08-21,6541
United Kingdom,GBR,2021-08-22,6759
United Kingdom,GBR,2021-08-23,7029
United Kingdom,GBR,2021-08-24,6971
United Kingdom,GBR,2021-08-25,6997
United Kingdom,GBR,2021-08-26,7042
United Kingdom,GBR,2021-08-27,7096
United Kingdom,GBR,2021-08-28,6991
United Kingdom,GBR,2021-08-29,7121
United Kingdom,GBR,2021-08-30,7350
United Kingdom,GBR,2021-08-31,7688
United Kingdom,GBR,2021-09-01,7692
United Kingdom,GBR,2021-09-02,7632
United Kingdom,GBR,2021-09-03,7681
United Kingdom,GBR,2021-09-04,7566
United Kingdom,GBR,2021-09-05,7761
United Kingdom,GBR,2021-09-06,8048
United Kingdom,GBR,2021-09-07,7992
United Kingdom,GBR,2021-09-08,8148
United Kingdom,GBR,2021-09-09,8157
United Kingdom,GBR,2021-09-10,8328
United Kingdom,GBR,2021-09-11,8156
United Kingdom,GBR,2021-09-12,8266
United Kingdom,GBR,2021-09-13,8489
United Kingdom,GBR,2021-09-14,8413
United Kingdom,GBR,2021-09-15,8420
United Kingdom,GBR,2021-09-16,8138
United Kingdom,GBR,2021-09-17,7930
United Kingdom,GBR,2021-09-18,7719
United Kingdom,GBR,2021-09-19,7770
United Kingdom,GBR,2021-09-20,7821
United Kingdom,GBR,2021-09-21,7648
United Kingdom,GBR,2021-09-22,7441
United Kingdom,GBR,2021-09-23,7194
United Kingdom,GBR,2021-09-24,6942
United Kingdom,GBR,2021-09-25,6988
United Kingdom,GBR,2021-09-26,6851
United Kingdom,GBR,2021-09-27,7082
United Kingdom,GBR,2021-09-28,7064
United Kingdom,GBR,2021-09-29,6950
United Kingdom,GBR,2021-09-30,6806
United Kingdom,GBR,2021-10-01,6638
United Kingdom,GBR,2021-10-02,6489
United Kingdom,GBR,2021-10-03,6646
United Kingdom,GBR,2021-10-04,6837
United Kingdom,GBR,2021-10-05,6913
United Kingdom,GBR,2021-10-06,6898
United Kingdom,GBR,2021-10-07,6848
United Kingdom,GBR,2021-10-08,6827
United Kingdom,GBR,2021-10-09,6771
United Kingdom,GBR,2021-10-10,6942
United Kingdom,GBR,2021-10-11,7097
United Kingdom,GBR,2021-10-12,7127
United Kingdom,GBR,2021-10-13,7142
United Kingdom,GBR,2021-10-14,7199
United Kingdom,GBR,2021-10-15,7213
United Kingdom,GBR,2021-10-16,7239
United Kingdom,GBR,2021-10-17,7511
United Kingdom,GBR,2021-10-18,7880
United Kingdom,GBR,2021-10-19,8030
United Kingdom,GBR,2021-10-20,8285
United Kingdom,GBR,2021-10-21,8380
United Kingdom,GBR,2021-10-22,8365
United Kingdom,GBR,2021-10-23,8359
United Kingdom,GBR,2021-10-24,8528
United Kingdom,GBR,2021-10-25,8852
United Kingdom,GBR,2021-10-26,8971
United Kingdom,GBR,2021-10-27,9078
United Kingdom,GBR,2021-10-28,9157
United Kingdom,GBR,2021-10-29,9255
United Kingdom,GBR,2021-10-30,9308
United Kingdom,GBR,2021-10-31,9460
United Kingdom,GBR,2021-11-01,9706
United Kingdom,GBR,2021-11-02,9688
United Kingdom,GBR,2021-11-03,9472
United Kingdom,GBR,2021-11-04,9330
United Kingdom,GBR,2021-11-05,9129
United Kingdom,GBR,2021-11-06,8885
United Kingdom,GBR,2021-11-07,8905
United Kingdom,GBR,2021-11-08,9055
United Kingdom,GBR,2021-11-09,9007
United Kingdom,GBR,2021-11-10,8936
United Kingdom,GBR,2021-11-11,8784
United Kingdom,GBR,2021-11-12,8692
United Kingdom,GBR,2021-11-13,8555
United Kingdom,GBR,2021-11-14,8642
United Kingdom,GBR,2021-11-15,8800
United Kingdom,GBR,2021-11-16,8523
United Kingdom,GBR,2021-11-17,8273
United Kingdom,GBR,2021-11-18,8174
United Kingdom,GBR,2021-11-19,8122
United Kingdom,GBR,2021-11-20,8002
United Kingdom,GBR,2021-11-21,8097
United Kingdom,GBR,2021-11-22,8193
United Kingdom,GBR,2021-11-23,7979
United Kingdom,GBR,2021-11-24,7732
United Kingdom,GBR,2021-11-25,7723
United Kingdom,GBR,2021-11-26,7624
United Kingdom,GBR,2021-11-27,7469
United Kingdom,GBR,2021-11-28,7500
United Kingdom,GBR,2021-11-29,7731
United Kingdom,GBR,2021-11-30,7742
United Kingdom,GBR,2021-12-01,7414
United Kingdom,GBR,2021-12-02,7485
United Kingdom,GBR,2021-12-03,7394
United Kingdom,GBR,2021-12-04,7248
United Kingdom,GBR,2021-12-05,7351
United Kingdom,GBR,2021-12-06,7460
United Kingdom,GBR,2021-12-07,7444
United Kingdom,GBR,2021-12-08,7463
United Kingdom,GBR,2021-12-09,7532
United Kingdom,GBR,2021-12-10,7486
United Kingdom,GBR,2021-12-11,7451
United Kingdom,GBR,2021-12-12,7575
United Kingdom,GBR,2021-12-13,7794
United Kingdom,GBR,2021-12-14,7794
United Kingdom,GBR,2021-12-15,7719
United Kingdom,GBR,2021-12-16,7739
United Kingdom,GBR,2021-12-17,7617
United Kingdom,GBR,2021-12-18,7553
United Kingdom,GBR,2021-12-19,7709
United Kingdom,GBR,2021-12-20,7953
United Kingdom,GBR,2021-12-21,8169
United Kingdom,GBR,2021-12-22,8390
United Kingdom,GBR,2021-12-23,8426
United Kingdom,GBR,2021-12-24,8653
United Kingdom,GBR,2021-12-25,8462
United Kingdom,GBR,2021-12-26,8881
United Kingdom,GBR,2021-12-27,9902
United Kingdom,GBR,2021-12-28,11064
United Kingdom,GBR,2021-12-29,12111
United Kingdom,GBR,2021-12-30,13304
United Kingdom,GBR,2021-12-31,14337
United Kingdom,GBR,2022-01-01,14667
United Kingdom,GBR,2022-01-02,15301
United Kingdom,GBR,2022-01-03,16493
United Kingdom,GBR,2022-01-04,17486
United Kingdom,GBR,2022-01-05,18208
United Kingdom,GBR,2022-01-06,18684
United Kingdom,GBR,2022-01-07,18866
United Kingdom,GBR,2022-01-08,18801
United Kingdom,GBR,2022-01-09,19243
United Kingdom,GBR,2022-01-10,20050
United Kingdom,GBR,2022-01-11,19951
United Kingdom,GBR,2022-01-12,19924
United Kingdom,GBR,2022-01-13,19759
United Kingdom,GBR,2022-01-14,19544
United Kingdom,GBR,2022-01-15,19299
United Kingdom,GBR,2022-01-16,19422
United Kingdom,GBR,2022-01-17,19657
United Kingdom,GBR,2022-01-18,19220
United Kingdom,GBR,2022-01-19,18723
United Kingdom,GBR,2022-01-20,18210
United Kingdom,GBR,2022-01-21,17771
United Kingdom,GBR,2022-01-22,17138
United Kingdom,GBR,2022-01-23,17105
United Kingdom,GBR,2022-01-24,17387
United Kingdom,GBR,2022-01-25,16804
United Kingdom,GBR,2022-01-26,16726
United Kingdom,GBR,2022-01-27,16385
United Kingdom,GBR,2022-01-28,16159
United Kingdom,GBR,2022-01-29,15286
United Kingdom,GBR,2022-01-30,15572
United Kingdom,GBR,2022-01-31,15927
United Kingdom,GBR,2022-02-01,15478
United Kingdom,GBR,2022-02-02,15089
United Kingdom,GBR,2022-02-03,14900
United Kingdom,GBR,2022-02-04,14468
United Kingdom,GBR,2022-02-05,13986
United Kingdom,GBR,2022-02-06,13887
United Kingdom,GBR,2022-02-07,14079
United Kingdom,GBR,2022-02-08,13830
United Kingdom,GBR,2022-02-09,13392
United Kingdom,GBR,2022-02-10,12999
United Kingdom,GBR,2022-02-11,12581
United Kingdom,GBR,2022-02-12,12242
United Kingdom,GBR,2022-02-13,12293
United Kingdom,GBR,2022-02-14,12527
United Kingdom,GBR,2022-02-15,12324
United Kingdom,GBR,2022-02-16,11985
United Kingdom,GBR,2022-02-17,11833
United Kingdom,GBR,2022-02-18,11460
United Kingdom,GBR,2022-02-19,11480
United Kingdom,GBR,2022-02-20,11405
United Kingdom,GBR,2022-02-21,11598
United Kingdom,GBR,2022-02-22,11310
United Kingdom,GBR,2022-02-23,11266
United Kingdom,GBR,2022-02-24,10973
United Kingdom,GBR,2022-02-25,10838
United Kingdom,GBR,2022-02-26,10561
United Kingdom,GBR,2022-02-27,10716
United Kingdom,GBR,2022-02-28,10944
United Kingdom,GBR,2022-03-01,10904
United Kingdom,GBR,2022-03-02,10830
United Kingdom,GBR,2022-03-03,10684
United Kingdom,GBR,2022-03-04,10881
United Kingdom,GBR,2022-03-05,10879
United Kingdom,GBR,2022-03-06,11024
United Kingdom,GBR,2022-03-07,11499
United Kingdom,GBR,2022-03-08,11820
United Kingdom,GBR,2022-03-09,11934
United Kingdom,GBR,2022-03-10,12126
United Kingdom,GBR,2022-03-11,12297
United Kingdom,GBR,2022-03-12,12609
United Kingdom,GBR,2022-03-13,12987
United Kingdom,GBR,2022-03-14,13741
United Kingdom,GBR,2022-03-15,14249
United Kingdom,GBR,2022-03-16,14416
United Kingdom,GBR,2022-03-17,14862
United Kingdom,GBR,2022-03-18,15095
United Kingdom,GBR,2022-03-19,15167
United Kingdom,GBR,2022-03-20,15624
United Kingdom,GBR,2022-03-21,16415
United Kingdom,GBR,2022-03-22,16834
United Kingdom,GBR,2022-03-23,17068
United Kingdom,GBR,2022-03-24,17536
United Kingdom,GBR,2022-03-25,17778
United Kingdom,GBR,2022-03-26,17709
United Kingdom,GBR,2022-03-27,18431
United Kingdom,GBR,2022-03-28,19191
United Kingdom,GBR,2022-03-29,19426
United Kingdom,GBR,2022-03-30,19551
United Kingdom,GBR,2022-03-31,19575
United States,USA,2020-07-15,33759
United States,USA,2020-07-16,38537
United States,USA,2020-07-17,40060
United States,USA,2020-07-18,40375
United States,USA,2020-07-19,37900
United States,USA,2020-07-20,41140
United States,USA,2020-07-21,42195
United States,USA,2020-07-22,46107
United States,USA,2020-07-23,47824
United States,USA,2020-07-24,46738
United States,USA,2020-07-25,51819
United States,USA,2020-07-26,43464
United States,USA,2020-07-27,47165
United States,USA,2020-07-28,48110
United States,USA,2020-07-29,45613
United States,USA,2020-07-30,46830
United States,USA,2020-07-31,46150
United States,USA,2020-08-01,50417
United States,USA,2020-08-02,50236
United States,USA,2020-08-03,45290
United States,USA,2020-08-04,45133
United States,USA,2020-08-05,44661
United States,USA,2020-08-06,43890
United States,USA,2020-08-07,43209
United States,USA,2020-08-08,41590
United States,USA,2020-08-09,41479
United States,USA,2020-08-10,42068
United States,USA,2020-08-11,41642
United States,USA,2020-08-12,41816
United States,USA,2020-08-13,41240
United States,USA,2020-08-14,39980
United States,USA,2020-08-15,38699
United States,USA,2020-08-16,38850
United States,USA,2020-08-17,39032
United States,USA,2020-08-18,38897
United States,USA,2020-08-19,38002
United States,USA,2020-08-20,37321
United States,USA,2020-08-21,35989
United States,USA,2020-08-22,34888
United States,USA,2020-08-23,34609
United States,USA,2020-08-24,34791
United States,USA,2020-08-25,34479
United States,USA,2020-08-26,33624
United States,USA,2020-08-27,33285
United States,USA,2020-08-28,31898
United States,USA,2020-08-29,31178
United States,USA,2020-08-30,31075
United States,USA,2020-08-31,31395
United States,USA,2020-09-01,31118
United States,USA,2020-09-02,30827
United States,USA,2020-09-03,30295
United States,USA,2020-09-04,29879
United States,USA,2020-09-05,28845
United States,USA,2020-09-06,28369
United States,USA,2020-09-07,28589
United States,USA,2020-09-08,28952
United States,USA,2020-09-09,28775
United States,USA,2020-09-10,28066
United States,USA,2020-09-11,27368
United States,USA,2020-09-12,26512
United States,USA,2020-09-13,26329
United States,USA,2020-09-14,26787
United States,USA,2020-09-15,26934
United States,USA,2020-09-16,26372
United States,USA,2020-09-17,26085
United States,USA,2020-09-18,25833
United States,USA,2020-09-19,25481
United States,USA,2020-09-20,25543
United States,USA,2020-09-21,26379
United States,USA,2020-09-22,26440
United States,USA,2020-09-23,26483
United States,USA,2020-09-24,26406
United States,USA,2020-09-25,26274
United States,USA,2020-09-26,25903
United States,USA,2020-09-27,25970
United States,USA,2020-09-28,27021
United States,USA,2020-09-29,27508
United States,USA,2020-09-30,27668
United States,USA,2020-10-01,27477
United States,USA,2020-10-02,27408
United States,USA,2020-10-03,27271
United States,USA,2020-10-04,27871
United States,USA,2020-10-05,28956
United States,USA,2020-10-06,29999
United States,USA,2020-10-07,30542
United States,USA,2020-10-08,31014
United States,USA,2020-10-09,31206
United States,USA,2020-10-10,30982
United States,USA,2020-10-11,31434
United States,USA,2020-10-12,32779
United States,USA,2020-10-13,33502
United States,USA,2020-10-14,33907
United States,USA,2020-10-15,34387
United States,USA,2020-10-16,34639
United States,USA,2020-10-17,34319
United States,USA,2020-10-18,35012
United States,USA,2020-10-19,36431
United States,USA,2020-10-20,37411
United States,USA,2020-10-21,38101
United States,USA,2020-10-22,38841
United States,USA,2020-10-23,39082
United States,USA,2020-10-24,39341
United States,USA,2020-10-25,39986
United States,USA,2020-10-26,41328
United States,USA,2020-10-27,42272
United States,USA,2020-10-28,43442
United States,USA,2020-10-29,44168
United States,USA,2020-10-30,45113
United States,USA,2020-10-31,45086
United States,USA,2020-11-01,46088
United States,USA,2020-11-02,47971
United States,USA,2020-11-03,49105
United States,USA,2020-11-04,50465
United States,USA,2020-11-05,51785
